Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Year,Month,Weekday,Profit,Profit_Margin_Percent,Discount_Amount,Sales_Performance_Category
1067,2023-11-04,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,2023.0,Nov,Saturday,6027.69,67.24,12999.49,High Sales
1076,,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,,,,350.71,5.24,1486.81,Medium Sales
1026,2023-01-11,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,2023.0,Jan,Wednesday,11494.08,145.58,24381.58,High Sales
1016,,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,,,,1893.57,41.18,6203.21,Medium Sales
1051,,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,,,,2297.2,36.24,3746.62,Medium Sales
1086,,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,,,,1284.6,50.2,7786.53,Low Sales
1057,2023-07-11,Bob,East,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,2023.0,Jul,Tuesday,432.12,6.1,2381.36,High Sales
1029,,Eve,East,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,,,,3004.8,69.34,6625.44,Medium Sales
1078,2023-12-01,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,2023.0,Dec,Friday,10963.08,244.65,43680.69,Medium Sales
1092,,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,,,,11922.96,182.64,8550.52,Medium Sales
1069,,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,,,,12917.47,137.87,10120.15,High Sales
1047,2023-04-08,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,2023.0,Apr,Saturday,11613.23,1582.92,42102.71,Low Sales
1094,2023-05-12,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,2023.0,May,Friday,4403.16,53.28,1176.42,High Sales
1062,,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,,,,6107.22,203.94,24985.73,Low Sales
1069,,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,,,,5330.1,118.58,1576.34,Medium Sales
1076,,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,,,,2421.67,764.08,11858.82,Low Sales
1016,2023-03-08,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,2023.0,Mar,Wednesday,4565.6,148.22,14418.81,Low Sales
1090,,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,,,,2297.96,45.27,4240.91,Medium Sales
1090,,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,,,,513.4,78.25,487.79,Low Sales
1048,,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,,,,2419.55,48.76,2661.44,Medium Sales
1085,,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,,,,16056.0,173.05,66814.83,High Sales
1039,,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,,,,6896.8,603.19,25535.62,Low Sales
1100,,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,,,,1380.11,18.0,21967.54,High Sales
1033,,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,,,,656.67,15.8,1620.6,Medium Sales
1094,,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,,,,3401.1,51.64,16920.81,Medium Sales
1023,,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,,,,12155.4,454.18,23480.05,Low Sales
1010,,David,East,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,,,,7733.85,460.63,6852.4,Low Sales
1069,,Bob,West,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,,,,15845.62,938.4,23967.72,Low Sales
1100,,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,,,,8303.57,1040.72,5148.06,Low Sales
1034,,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,,,,1642.81,84.77,768.58,Low Sales
1052,,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,,,,20566.14,308.07,1524.82,Medium Sales
1095,2023-09-10,David,North,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,2023.0,Sep,Sunday,4185.72,47.41,4134.66,High Sales
1010,,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,,,,5215.52,63.92,1663.48,High Sales
1019,2023-07-09,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,2023.0,Jul,Sunday,5846.58,84.94,11249.54,High Sales
1058,,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,,,,1631.25,136.7,21083.12,Low Sales
1096,2023-01-12,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,2023.0,Jan,Thursday,1432.0,48.33,2479.8,Low Sales
1001,,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,,,,5326.75,168.19,10419.91,Low Sales
1069,2023-07-01,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,2023.0,Jul,Saturday,2301.6,89.4,3228.3,Low Sales
1004,,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,,,,16241.4,312.42,22339.04,Medium Sales
1016,,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,,,,671.52,12.43,835.34,Medium Sales
1024,,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,,,,1354.32,37.28,7319.44,Medium Sales
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,2023.0,Nov,Saturday,10857.28,301.38,26426.96,Medium Sales
1002,2023-03-08,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,2023.0,Mar,Wednesday,5141.76,61.93,2044.01,High Sales
1092,,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,,,,7286.76,92.07,12511.04,High Sales
1032,2023-11-08,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,2023.0,Nov,Wednesday,2071.85,65.83,6411.39,Low Sales
1091,,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,,,,15675.12,171.38,11055.27,High Sales
1084,,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,,,,6387.6,67.01,2978.98,High Sales
1024,,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,,,,15837.75,474.93,1370.67,Medium Sales
1012,2023-08-06,Bob,East,3608.81,19,Furniture,3457.28,3598.7200000000003,New,0.27,Bank Transfer,Online,East-Bob,2023.0,Aug,Sunday,2687.36,74.47,18461.43,Medium Sales
1050,2023-01-06,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,2023.0,Jan,Friday,11492.41,225.09,3915.27,Medium Sales
1035,,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,,,,3260.94,34.63,7758.2,High Sales
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,2023.0,Jul,Friday,194.48,2.22,4531.79,High Sales
1033,,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,,,,3565.56,319.66,52291.66,Low Sales
1061,2023-08-04,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,2023.0,Aug,Friday,11315.22,283.73,7011.85,Medium Sales
1051,2023-11-05,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,2023.0,Nov,Sunday,8241.12,147.73,6692.93,Medium Sales
1043,,Charlie,South,5081.01,22,Food,530.04,759.3199999999999,Returning,0.17,Bank Transfer,Retail,South-Charlie,,,,5044.16,99.27,2839.86,Medium Sales
1012,,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,,,,22464.12,1112.5,4532.92,Low Sales
1067,2023-02-07,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,2023.0,Feb,Tuesday,16582.32,192.77,8282.02,High Sales
1065,,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,,,,1462.41,21.5,1166.05,High Sales
1033,2023-08-02,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,2023.0,Aug,Wednesday,4385.16,52.23,20335.77,High Sales
1040,,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,,,,8089.44,94.04,1313.38,High Sales
1074,2023-04-01,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve,2023.0,Apr,Saturday,17250.1,229.73,0.0,High Sales
1043,,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,,,,1652.28,37.15,855.75,Medium Sales
1044,,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,,,,14965.74,243.57,10325.49,Medium Sales
1029,2023-10-06,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,2023.0,Oct,Friday,2038.35,120.78,1046.36,Low Sales
1013,,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,,,,8047.8,118.89,3759.01,High Sales
1012,,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,,,,2877.66,153.51,1204.76,Low Sales
1095,2023-07-11,Charlie,West,6970.1,32,Clothing,4266.64,4523.360000000001,New,0.3,Bank Transfer,Retail,West-Charlie,2023.0,Jul,Tuesday,8215.04,117.86,43424.26,High Sales
1046,,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,,,,157.8,6.65,1488.44,Low Sales
1002,,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,,,,8258.58,653.49,1867.67,Low Sales
1035,2023-03-02,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,2023.0,Mar,Thursday,1557.85,89.72,5514.73,Low Sales
1087,2023-08-09,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,2023.0,Aug,Wednesday,2088.4,1744.4,1309.84,Low Sales
1081,2023-04-09,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,2023.0,Apr,Sunday,7063.99,97.9,3549.77,High Sales
1090,,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,,,,3761.56,51.17,1093.53,High Sales
1008,,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,,,,9902.31,190.51,19048.18,Medium Sales
1093,2023-01-10,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,East-Eve,2023.0,Jan,Tuesday,7961.14,468.99,0.0,Low Sales
1026,2023-06-04,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,2023.0,Jun,Sunday,1179.64,127.23,2229.92,Low Sales
1074,,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,,,,13757.89,4754.26,4460.76,Low Sales
1090,2023-08-02,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,2023.0,Aug,Wednesday,1597.64,91.77,18894.43,Low Sales
1034,,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,,,,2110.04,23.66,4244.06,High Sales
1007,,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,,,,1236.3,49.63,11041.2,Low Sales
1068,,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,,,,14623.56,405.39,1973.61,Medium Sales
1058,2023-02-09,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,2023.0,Feb,Thursday,2937.06,256.98,1467.3,Low Sales
1075,,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,,,,18778.62,815.97,10102.24,Low Sales
1029,2023-04-07,Charlie,North,5240.32,31,Furniture,951.21,1320.3200000000002,New,0.15,Cash,Online,North-Charlie,2023.0,Apr,Friday,11442.41,218.35,6139.49,Medium Sales
1036,,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,,,,1813.63,29.65,4385.55,Medium Sales
1089,,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,,,,1984.0,78.45,2269.32,Low Sales
1021,,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,,,,2667.41,397.2,3109.22,Low Sales
1036,,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,,,,17566.92,442.35,23330.02,Medium Sales
1010,,David,South,2418.61,30,Food,3289.01,3508.1400000000003,New,0.17,Bank Transfer,Retail,South-David,,,,6573.9,271.8,17891.51,Low Sales
1073,2023-06-12,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,2023.0,Jun,Monday,10164.28,447.06,36400.59,Low Sales
1024,2023-06-03,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,2023.0,Jun,Saturday,12822.6,133.53,4549.69,High Sales
1064,,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,,,,6731.34,108.55,1091.4,Medium Sales
1099,2023-03-01,Bob,East,5613.1,31,Furniture,4632.85,4711.700000000001,New,0.21,Cash,Retail,East-Bob,2023.0,Mar,Wednesday,2444.35,43.55,30673.17,Medium Sales
1049,,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,,,,4313.95,102.32,9427.09,Medium Sales
1099,2023-07-06,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,2023.0,Jul,Thursday,8838.1,203.34,18912.02,Medium Sales
1036,,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,,,,13632.96,249.92,10454.11,Medium Sales
1082,,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,,,,454.78,6.5,378.41,High Sales
1096,,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,,,,4601.9,65.26,4064.65,High Sales
1024,2023-02-06,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,2023.0,Feb,Monday,451.56,25.09,919.37,Low Sales
1023,2023-12-07,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,2023.0,Dec,Thursday,557.8,11.04,188.96,Medium Sales
1062,,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,,,,9604.32,229.86,18868.41,Medium Sales
1096,2023-01-11,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,2023.0,Jan,Wednesday,5026.9,57.66,12003.47,High Sales
1037,2023-10-12,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,2023.0,Oct,Thursday,15376.32,242.11,13774.16,Medium Sales
1012,,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,,,,5336.96,99.35,607.95,Medium Sales
1055,2023-06-07,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,2023.0,Jun,Wednesday,4258.08,342.73,6424.57,Low Sales
1013,,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,,,,991.76,16.27,6915.29,Medium Sales
1023,2023-02-03,David,West,1260.32,39,Food,4450.61,4663.339999999999,New,0.24,Cash,Retail,West-David,2023.0,Feb,Friday,8296.47,658.28,43648.86,Low Sales
1089,,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,,,,4855.53,141.22,931.65,Medium Sales
1099,,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,,,,16192.51,1069.42,13240.97,Low Sales
1030,,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,,,,2689.44,38.69,7116.38,High Sales
1017,,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,,,,110.56,5.16,165.49,Low Sales
1062,2023-10-12,David,West,3979.41,11,Electronics,1190.08,1292.9399999999998,Returning,0.13,Cash,Retail,West-David,2023.0,Oct,Thursday,1131.46,28.43,1848.9,Medium Sales
1084,2023-11-01,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,2023.0,Nov,Wednesday,1502.55,16.76,2722.82,High Sales
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,2023.0,Mar,Friday,649.56,30.6,3081.64,Low Sales
1086,,Bob,West,5127.27,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,,,,3108.7,60.63,1903.02,Medium Sales
1013,,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,,,,10132.46,238.37,13989.25,Medium Sales
1059,2023-02-06,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,2023.0,Feb,Monday,17402.69,6227.92,4325.96,Low Sales
1019,,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,,,,4808.4,60.5,11732.61,High Sales
1049,,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,,,,4402.31,561.84,3452.39,Low Sales
1100,,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,,,,7562.45,157.71,1167.96,Medium Sales
1012,,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,,,,2550.24,45.13,37403.1,Medium Sales
1061,,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,,,,1922.91,30.42,304.65,Medium Sales
1019,,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,,,,8330.28,120.42,10597.53,High Sales
1076,,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,,,,1933.44,74.15,7766.73,Low Sales
1009,2023-04-03,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,2023.0,Apr,Monday,367.76,185.0,682.26,Low Sales
1071,2023-06-11,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,2023.0,Jun,Sunday,9388.25,129.28,5840.35,High Sales
1028,,Eve,North,5403.0,28,Furniture,2055.28,2449.6400000000003,New,0.19,Credit Card,Online,North-Eve,,,,11042.08,204.37,13032.08,Medium Sales
1078,2024-01-01,David,East,8377.57,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,2024.0,Jan,Monday,10563.84,126.1,396.81,High Sales
1095,,Charlie,West,8231.74,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,,,,690.41,8.39,914.73,High Sales
1052,,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,,,,740.06,8.76,1014.39,High Sales
1083,,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,,,,5609.1,114.41,11083.63,Medium Sales
1016,2023-09-11,Charlie,South,3402.92,24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,2023.0,Sep,Monday,6012.0,176.67,2359.02,Medium Sales
1069,2023-06-08,Bob,North,7936.43,4,Electronics,2485.86,2532.8700000000003,New,0.01,Credit Card,Online,North-Bob,2023.0,Jun,Thursday,188.04,2.37,101.31,High Sales
1099,,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,,,,13761.0,301.26,30006.32,Medium Sales
1012,,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,,,,6389.13,333.45,1005.3,Low Sales
1025,,Alice,East,8564.24,26,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,East-Alice,,,,5084.3,59.37,6300.21,High Sales
1052,2023-05-01,Bob,North,8837.34,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob,2023.0,May,Monday,5254.37,59.46,12966.56,High Sales
1085,,Eve,East,4716.47,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,,,,17533.6,371.75,48832.96,Medium Sales
1100,,Eve,North,849.43,43,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,North-Eve,,,,15346.27,1806.66,1063.38,Low Sales
1053,,Eve,West,3939.48,11,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,West-Eve,,,,3956.59,100.43,3632.57,Medium Sales
1023,2023-03-08,David,West,8055.02,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,2023.0,Mar,Wednesday,6015.6,74.68,41261.62,High Sales
1016,,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,,,,995.52,11.03,672.07,High Sales
1057,2023-09-01,Charlie,North,2114.38,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,2023.0,Sep,Friday,1285.44,60.8,358.21,Low Sales
1039,2023-09-04,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,2023.0,Sep,Monday,241.68,31.67,382.12,Low Sales
1053,,David,West,8785.77,42,Furniture,2443.57,2943.3100000000004,New,0.29,Cash,Online,West-David,,,,20989.08,238.9,35849.52,High Sales
1042,,Eve,South,3955.11,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,,,,8503.92,215.01,11780.72,Medium Sales
1058,2023-02-03,Eve,East,5463.43,49,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,East-Eve,2023.0,Feb,Friday,10837.82,198.37,17973.98,Medium Sales
1039,,Bob,East,9683.85,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,,,,302.4,3.12,1818.31,High Sales
1014,2023-04-12,Bob,West,758.99,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob,2023.0,Apr,Wednesday,14990.08,1975.0,3916.42,Low Sales
1095,2023-03-03,Eve,East,6518.35,16,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,East-Eve,2023.0,Mar,Friday,548.8,8.42,2900.28,Medium Sales
1005,,Eve,North,833.64,2,Clothing,1392.15,1448.5400000000002,Returning,0.02,Bank Transfer,Retail,North-Eve,,,,112.78,13.53,57.94,Low Sales
1035,2023-04-08,David,South,3817.14,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,2023.0,Apr,Saturday,783.0,20.51,24190.24,Medium Sales
1087,2023-03-01,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie,2023.0,Mar,Wednesday,5091.8,63.19,18626.54,High Sales
1093,2023-09-06,Bob,South,4391.38,38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob,2023.0,Sep,Wednesday,11563.4,263.32,3713.46,Medium Sales
1075,,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,,,,1137.36,11.41,19737.95,High Sales
1018,,David,East,5634.69,25,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,East-David,,,,9085.0,161.23,7169.7,Medium Sales
1076,,Eve,West,3279.51,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,,,,3932.48,119.91,42822.82,Low Sales
1009,,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,,,,3457.5,151.7,3297.07,Low Sales
1074,,Eve,North,3570.15,42,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,North-Eve,,,,20627.46,577.78,25231.34,Medium Sales
1058,2023-09-03,Eve,South,3788.08,40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve,2023.0,Sep,Sunday,13945.6,368.14,18708.48,Medium Sales
1017,,Alice,East,780.27,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice,,,,14611.08,1872.57,5264.19,Low Sales
1007,2023-08-04,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,2023.0,Aug,Friday,6170.06,164.15,15350.76,Medium Sales
1046,,Charlie,West,4695.96,41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie,,,,10188.91,216.97,22957.85,Medium Sales
1013,,Eve,North,7255.1,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,,,,14873.88,205.01,2905.91,High Sales
1040,,David,North,6601.62,47,Electronics,2189.54,2617.0,New,0.01,Bank Transfer,Online,North-David,,,,20090.62,304.33,1229.99,Medium Sales
